Annee;Region;id_departement;Departement;Cultures;Surfaces certifiées bio;Surfaces C1;Surfaces C2;Surfaces C3
2010;BOURGOGNE;71;SAONE-ET-LOIRE;Vigne;232,52;127,09;187,69;3,3
2010;BOURGOGNE;89;YONNE;Autres;445,72;159,97;36,68;0,4
2010;BOURGOGNE;89;YONNE;Céréales;3164,53;1201,77;368,74;0
2010;BOURGOGNE;89;YONNE;Cultures fourragères;1530,65;525,01;620,93;0
2010;BOURGOGNE;89;YONNE;Fruits;25,31;14,1;3,44;0,97
2010;BOURGOGNE;89;YONNE;Légumes frais;57,59;3,49;8,1;0
2010;BOURGOGNE;89;YONNE;Légumes secs;494,36;0;0;0
2010;BOURGOGNE;89;YONNE;Oléagineux;389,22;322,23;70,59;0
2010;BOURGOGNE;89;YONNE;PPAM;10,18;2,04;0;0
2010;BOURGOGNE;89;YONNE;Protéagineux;681,96;85,71;134,14;0
2010;BOURGOGNE;89;YONNE;STH;1032,21;855,21;182,24;0
2010;BOURGOGNE;89;YONNE;Vigne;183,62;146,72;114,73;9,87
2010;BRETAGNE;22;COTES-D'ARMOR;Autres;365,35;67,5;65,76;0
2010;BRETAGNE;22;COTES-D'ARMOR;Céréales;1630,87;387,11;424,3;0
2010;BRETAGNE;22;COTES-D'ARMOR;Cultures fourragères;3804,5;1107,44;770,64;0
2010;BRETAGNE;22;COTES-D'ARMOR;Fruits;143,86;60,84;3;3,65
2010;BRETAGNE;22;COTES-D'ARMOR;Légumes frais;744,74;44,12;8,42;0
2010;BRETAGNE;22;COTES-D'ARMOR;Légumes secs;1,3;0;0;0
2010;BRETAGNE;22;COTES-D'ARMOR;Oléagineux;1,01;8,9;0,22;0
2010;BRETAGNE;22;COTES-D'ARMOR;PPAM;4,75;0;0;0
2010;BRETAGNE;22;COTES-D'ARMOR;Protéagineux;204,87;36,27;30,63;0
2010;BRETAGNE;22;COTES-D'ARMOR;STH;1352,11;147,8;132,51;0
2010;BRETAGNE;29;FINISTERE;Autres;591,39;115,63;38,7;0
2010;BRETAGNE;29;FINISTERE;Céréales;1238,37;277,12;260,85;0
2010;BRETAGNE;29;FINISTERE;Cultures fourragères;4494,22;923,51;323,66;0
2010;BRETAGNE;29;FINISTERE;Fruits;51,7;16,55;17,12;0
2010;BRETAGNE;29;FINISTERE;Légumes frais;1022,34;125,84;157,62;0
2010;BRETAGNE;29;FINISTERE;Oléagineux;13,9;20,89;5,22;0
2010;BRETAGNE;29;FINISTERE;PPAM;26,4;3,05;1,17;0
2010;BRETAGNE;29;FINISTERE;Protéagineux;90,61;11,6;35,66;0
2010;BRETAGNE;29;FINISTERE;STH;1013,05;210,35;107,13;0
2010;BRETAGNE;35;ILLE-ET-VILAINE;Autres;249,26;68,7;24,55;0
2010;BRETAGNE;35;ILLE-ET-VILAINE;Céréales;1756,99;760,44;375,39;0
2010;BRETAGNE;35;ILLE-ET-VILAINE;Cultures fourragères;6850,56;2391,66;1305,09;0
2010;BRETAGNE;35;ILLE-ET-VILAINE;Fruits;75,5;43,49;44,27;36,57
2010;BRETAGNE;35;ILLE-ET-VILAINE;Légumes frais;387,04;13,5;13,85;0
2010;BRETAGNE;35;ILLE-ET-VILAINE;Légumes secs;s;s;s;s
2010;BRETAGNE;35;ILLE-ET-VILAINE;Oléagineux;16,91;79,02;2;0
2010;BRETAGNE;35;ILLE-ET-VILAINE;PPAM;1,48;0;0,5;0
2010;BRETAGNE;35;ILLE-ET-VILAINE;Protéagineux;147,42;48,72;19,44;0
2010;BRETAGNE;35;ILLE-ET-VILAINE;STH;1108,51;245,78;129,96;0
2010;BRETAGNE;56;MORBIHAN;Autres;482,48;94,92;70,86;0,6
2010;BRETAGNE;56;MORBIHAN;Céréales;1661,61;420,77;322,61;0
2010;BRETAGNE;56;MORBIHAN;Cultures fourragères;5803,92;1878,22;1138,04;0
2010;BRETAGNE;56;MORBIHAN;Fruits;60,59;2,42;10,05;11,05
2010;BRETAGNE;56;MORBIHAN;Légumes frais;326,43;9,7;18,77;0
2010;BRETAGNE;56;MORBIHAN;Légumes secs;s;s;s;s
2010;BRETAGNE;56;MORBIHAN;Oléagineux;27,8;33,54;2;0
2010;BRETAGNE;56;MORBIHAN;PPAM;30,03;0;0;0
2010;BRETAGNE;56;MORBIHAN;Protéagineux;107,5;10,05;38,43;0
2010;BRETAGNE;56;MORBIHAN;STH;1045,19;491,54;135,06;0
2010;BRETAGNE;56;MORBIHAN;Vigne;s;s;s;s
2010;CENTRE;18;CHER;Autres;456,7;90,69;49,48;1,19
2010;CENTRE;18;CHER;Céréales;1216,6;260,45;430,11;0
2010;CENTRE;18;CHER;Cultures fourragères;1144,77;172,42;563,13;0
2010;CENTRE;18;CHER;Fruits;9,8;15,69;3,76;0,17
2010;CENTRE;18;CHER;Légumes frais;105,18;0,56;0,26;0
2010;CENTRE;18;CHER;Légumes secs;39,81;0;0;0
2010;CENTRE;18;CHER;Oléagineux;167,53;118,61;19,13;0
2010;CENTRE;18;CHER;PPAM;5,36;0,01;0;0
2010;CENTRE;18;CHER;Protéagineux;219,16;43,06;148,05;0
2010;CENTRE;18;CHER;STH;1119,82;460,15;204,4;0
2010;CENTRE;18;CHER;Vigne;155,14;22,94;42,17;18,1
2010;CENTRE;28;EURE-ET-LOIR;Autres;167,87;7,25;0;0
2010;CENTRE;28;EURE-ET-LOIR;Céréales;672,03;164,16;71,6;0
2010;CENTRE;28;EURE-ET-LOIR;Cultures fourragères;204,62;13,17;1,66;0
2010;CENTRE;28;EURE-ET-LOIR;Fruits;0,37;0,11;0,04;0
2010;CENTRE;28;EURE-ET-LOIR;Légumes frais;65,31;0;9,77;0
2010;CENTRE;28;EURE-ET-LOIR;Légumes secs;30,67;3,68;0,94;0
2010;CENTRE;28;EURE-ET-LOIR;Oléagineux;95,26;47,13;0;0
2010;CENTRE;28;EURE-ET-LOIR;PPAM;s;s;s;s
2010;CENTRE;28;EURE-ET-LOIR;Protéagineux;125,42;19,07;61,3;0
2010;CENTRE;28;EURE-ET-LOIR;STH;81,55;0;14,44;0
2010;CENTRE;36;INDRE;Autres;324,15;45,16;81,93;0
2010;CENTRE;36;INDRE;Céréales;686,74;283,5;365,01;0
2010;CENTRE;36;INDRE;Cultures fourragères;1542,69;497,7;757,34;0
2010;CENTRE;36;INDRE;Fruits;15,35;27;0,7;14,22
2010;CENTRE;36;INDRE;Légumes frais;26,17;3;0,96;0
2010;CENTRE;36;INDRE;Légumes secs;5,21;8;0;0
2010;CENTRE;36;INDRE;Oléagineux;37,16;97,46;18,11;0
2010;CENTRE;36;INDRE;PPAM;4,13;0;0,06;0
2010;CENTRE;36;INDRE;Protéagineux;81,21;80,22;126,77;0
2010;CENTRE;36;INDRE;STH;441,37;297,77;52,85;0
2010;CENTRE;37;INDRE-ET-LOIRE;Autres;469,35;124,84;25,11;0
2010;CENTRE;37;INDRE-ET-LOIRE;Céréales;1481,04;614,32;257,64;0
2010;CENTRE;37;INDRE-ET-LOIRE;Cultures fourragères;1458,2;805,6;398,77;0
2010;CENTRE;37;INDRE-ET-LOIRE;Fruits;84,83;0;1,4;0
2010;CENTRE;37;INDRE-ET-LOIRE;Légumes frais;71,29;11,63;0,85;0
2010;CENTRE;37;INDRE-ET-LOIRE;Légumes secs;29,53;1,5;0;0
2010;CENTRE;37;INDRE-ET-LOIRE;Oléagineux;187,35;295,84;31,86;0
2010;CENTRE;37;INDRE-ET-LOIRE;PPAM;15,04;0;0;0
2010;CENTRE;37;INDRE-ET-LOIRE;Protéagineux;433,46;18,29;46,51;0
2010;CENTRE;37;INDRE-ET-LOIRE;STH;536,72;108,16;98,99;0
2010;CENTRE;37;INDRE-ET-LOIRE;Vigne;457,28;208,73;237,13;121,95
2010;CENTRE;41;LOIR-ET-CHER;Autres;438,23;29,43;56,09;2,72
2010;CENTRE;41;LOIR-ET-CHER;Céréales;1260,71;135,52;177,9;0
2010;CENTRE;41;LOIR-ET-CHER;Cultures fourragères;816,47;107,7;81,37;0,58
2010;CENTRE;41;LOIR-ET-CHER;Fruits;15,05;26,33;0,1;0
2010;CENTRE;41;LOIR-ET-CHER;Légumes frais;350,41;14,86;0,13;0
2010;CENTRE;41;LOIR-ET-CHER;Légumes secs;55,3;0;0;0
2010;CENTRE;41;LOIR-ET-CHER;Oléagineux;73,6;35,5;56,92;0
2010;CENTRE;41;LOIR-ET-CHER;PPAM;8,3;0,2;0;0
2010;CENTRE;41;LOIR-ET-CHER;Protéagineux;202,3;19,55;42,87;0
2010;CENTRE;41;LOIR-ET-CHER;STH;330,03;269,26;213,71;0
2010;CENTRE;41;LOIR-ET-CHER;Vigne;329,94;12,87;58,08;84,58
2010;CENTRE;45;LOIRET;Autres;246,88;43,52;22,55;0
2010;CENTRE;45;LOIRET;Céréales;465,88;248,04;114,25;0
2010;CENTRE;45;LOIRET;Cultures fourragères;463,21;200,95;307,31;0
2010;CENTRE;45;LOIRET;Fruits;34,38;9,54;12,13;1,97
2010;CENTRE;45;LOIRET;Légumes frais;138,68;2,55;5,15;0
2010;CENTRE;45;LOIRET;Légumes secs;s;s;s;s
2010;CENTRE;45;LOIRET;Oléagineux;61,77;19,54;15,28;0
2010;CENTRE;45;LOIRET;PPAM;1,16;0;0;0
2010;CENTRE;45;LOIRET;Protéagineux;97,69;38,83;41,87;0
2010;CENTRE;45;LOIRET;STH;223,43;38,85;37,34;0
2010;CENTRE;45;LOIRET;Vigne;8,54;0,96;0;0,76
2010;CHAMPAGNE-ARDENNE;8;ARDENNES;Autres;44,45;4,3;9,08;0
2010;CHAMPAGNE-ARDENNE;8;ARDENNES;Céréales;427,24;193,69;166,61;0
2010;CHAMPAGNE-ARDENNE;8;ARDENNES;Cultures fourragères;359,32;157,85;111,39;0
2010;CHAMPAGNE-ARDENNE;8;ARDENNES;Fruits;6,56;0,6;5,7;0
2010;CHAMPAGNE-ARDENNE;8;ARDENNES;Légumes frais;43,07;0;1,09;0
2010;CHAMPAGNE-ARDENNE;8;ARDENNES;Oléagineux;11,6;0;21,11;0
2010;CHAMPAGNE-ARDENNE;8;ARDENNES;PPAM;s;s;s;s
2010;CHAMPAGNE-ARDENNE;8;ARDENNES;Protéagineux;24,37;16,72;12,54;0
2010;CHAMPAGNE-ARDENNE;8;ARDENNES;STH;1648,21;714,53;652,85;0
2010;CHAMPAGNE-ARDENNE;10;AUBE;Autres;107,75;46,54;4,24;9,53
2010;CHAMPAGNE-ARDENNE;10;AUBE;Céréales;532,06;311,04;47,23;0
2010;CHAMPAGNE-ARDENNE;10;AUBE;Cultures fourragères;453,45;67,36;46,57;0
2010;CHAMPAGNE-ARDENNE;10;AUBE;Fruits;0,79;0,3;0,4;5,96
2010;CHAMPAGNE-ARDENNE;10;AUBE;Légumes frais;57,45;8,28;0,03;0
2010;CHAMPAGNE-ARDENNE;10;AUBE;Légumes secs;16,78;0;0;0
2010;CHAMPAGNE-ARDENNE;10;AUBE;Oléagineux;77,46;48,74;11,57;0
2010;CHAMPAGNE-ARDENNE;10;AUBE;PPAM;s;s;s;s
2010;CHAMPAGNE-ARDENNE;10;AUBE;Protéagineux;48,05;26,89;7,05;0
2010;CHAMPAGNE-ARDENNE;10;AUBE;STH;138,87;68,41;0,6;0
2010;CHAMPAGNE-ARDENNE;10;AUBE;Vigne;63,43;36,48;3,87;22,48
2010;CHAMPAGNE-ARDENNE;51;MARNE;Autres;117,7;61,35;34,42;0
2010;CHAMPAGNE-ARDENNE;51;MARNE;Céréales;578,98;401,95;192,96;0
2010;CHAMPAGNE-ARDENNE;51;MARNE;Cultures fourragères;384,96;260,7;203,72;0
2010;CHAMPAGNE-ARDENNE;51;MARNE;Fruits;1,12;0;0,12;0
2010;CHAMPAGNE-ARDENNE;51;MARNE;Légumes frais;54,26;0;1,47;0
2010;CHAMPAGNE-ARDENNE;51;MARNE;Légumes secs;s;s;s;s
2010;CHAMPAGNE-ARDENNE;51;MARNE;Oléagineux;79,28;177,94;4,12;0
2010;CHAMPAGNE-ARDENNE;51;MARNE;PPAM;5,82;0;0,01;0
2010;CHAMPAGNE-ARDENNE;51;MARNE;Protéagineux;65,79;27,18;14,7;0
2010;CHAMPAGNE-ARDENNE;51;MARNE;STH;40,1;14,08;109,57;0
2010;CHAMPAGNE-ARDENNE;51;MARNE;Vigne;87,12;40,73;23,87;7,6
2010;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Autres;33,89;156,3;4,06;0
2010;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Céréales;347,19;294,97;321,04;0
2010;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Cultures fourragères;329,52;279,08;109,98;0
2010;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Fruits;4,85;0,99;0;0
2010;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Légumes frais;11,35;0,08;3,82;0
2010;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Légumes secs;s;s;s;s
2010;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Oléagineux;2,67;209,21;69,81;0
2010;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;PPAM;s;s;s;s
2010;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Protéagineux;19,03;0;14,72;0
2010;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;STH;1216,37;1193,04;199,55;0
2010;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Vigne;s;s;s;s
2010;CORSE;2A;CORSE-DU-SUD;Autres;438,81;5,95;26,29;0
2010;CORSE;2A;CORSE-DU-SUD;Cultures fourragères;85,6;13,7;0;0
2010;CORSE;2A;CORSE-DU-SUD;Fruits;143,65;15,28;3,44;0,4
2010;CORSE;2A;CORSE-DU-SUD;Légumes frais;22,75;0;0;0
2010;CORSE;2A;CORSE-DU-SUD;PPAM;17,65;0,05;0;0
2010;CORSE;2A;CORSE-DU-SUD;STH;2367,64;151,89;1032,97;0
2010;CORSE;2A;CORSE-DU-SUD;Vigne;239,76;12,37;87;6,76
2010;CORSE;2B;HAUTE-CORSE;Autres;764,83;22,78;53,6;1,05
2010;CORSE;2B;HAUTE-CORSE;Céréales;s;s;s;s
2010;CORSE;2B;HAUTE-CORSE;Cultures fourragères;171,2;37,5;3,11;0
2010;CORSE;2B;HAUTE-CORSE;Fruits;658,52;141,11;162,94;49,64
2010;CORSE;2B;HAUTE-CORSE;Légumes frais;14,61;2,99;1,2;0
2010;CORSE;2B;HAUTE-CORSE;PPAM;83,89;24,8;1,37;0
2010;CORSE;2B;HAUTE-CORSE;STH;1108,49;115,45;363,2;0
2010;CORSE;2B;HAUTE-CORSE;Vigne;67,7;78,54;12,28;20,5
2010;FRANCHE-COMTE;25;DOUBS;Autres;28;1,99;2,84;0
2010;FRANCHE-COMTE;25;DOUBS;Céréales;445,68;176,25;145,27;0
2010;FRANCHE-COMTE;25;DOUBS;Cultures fourragères;998,4;330,54;251,01;0
2010;FRANCHE-COMTE;25;DOUBS;Fruits;5,83;1,12;0,28;0
2010;FRANCHE-COMTE;25;DOUBS;Légumes frais;24,84;1,88;0,24;0
2010;FRANCHE-COMTE;25;DOUBS;Oléagineux;4,8;6,02;0;0
2010;FRANCHE-COMTE;25;DOUBS;PPAM;0,39;0;0,16;0
2010;FRANCHE-COMTE;25;DOUBS;Protéagineux;1,9;6,43;1,76;0
2010;FRANCHE-COMTE;25;DOUBS;STH;5711,2;620,7;510,98;0
2010;FRANCHE-COMTE;25;DOUBS;Vigne;s;s;s;s
2010;FRANCHE-COMTE;39;JURA;Autres;328,7;44,5;5,52;0,14
2010;FRANCHE-COMTE;39;JURA;Céréales;887,86;305,21;29,37;0
2010;FRANCHE-COMTE;39;JURA;Cultures fourragères;1663,67;309,93;193,62;0
2010;FRANCHE-COMTE;39;JURA;Fruits;12,21;2,82;0,61;0
2010;FRANCHE-COMTE;39;JURA;Légumes frais;27,65;0,05;0,19;0
2010;FRANCHE-COMTE;39;JURA;Oléagineux;88,14;84,83;0;0
2010;FRANCHE-COMTE;39;JURA;PPAM;10,35;0;0,32;0
2010;FRANCHE-COMTE;39;JURA;Protéagineux;63,59;0;0;0
2010;FRANCHE-COMTE;39;JURA;STH;5849,08;452,39;434,65;0
2010;FRANCHE-COMTE;39;JURA;Vigne;164,14;61,77;23,95;9,2
2010;FRANCHE-COMTE;70;HAUTE-SAONE;Autres;116,23;29,85;10,24;0
2010;FRANCHE-COMTE;70;HAUTE-SAONE;Céréales;1462,96;419,3;198,27;0
2010;FRANCHE-COMTE;70;HAUTE-SAONE;Cultures fourragères;1344,35;437,22;467,94;0
2010;FRANCHE-COMTE;70;HAUTE-SAONE;Fruits;166,5;3,35;0;0
2010;FRANCHE-COMTE;70;HAUTE-SAONE;Légumes frais;34,77;0;8,03;0
2010;FRANCHE-COMTE;70;HAUTE-SAONE;Légumes secs;s;s;s;s
2010;FRANCHE-COMTE;70;HAUTE-SAONE;Oléagineux;109,17;146,48;9,22;0
2010;FRANCHE-COMTE;70;HAUTE-SAONE;PPAM;4,44;0;0;0
2010;FRANCHE-COMTE;70;HAUTE-SAONE;Protéagineux;206,09;7,27;12,8;0
2010;FRANCHE-COMTE;70;HAUTE-SAONE;STH;3701,87;792,78;716,25;0
2010;FRANCHE-COMTE;70;HAUTE-SAONE;Vigne;10,52;0;0;0
2010;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Autres;s;s;s;s
2010;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Céréales;34,42;0;38;0
2010;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Cultures fourragères;48,52;0;0;0
2010;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Fruits;s;s;s;s
2010;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Légumes frais;6,1;0,59;0;0
2010;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;PPAM;s;s;s;s
2010;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;STH;145,01;0;81,39;0
2010;HAUTE-NORMANDIE;27;EURE;Autres;107,29;2,93;4,45;0
2010;HAUTE-NORMANDIE;27;EURE;Céréales;449,09;176,77;65,14;0
2010;HAUTE-NORMANDIE;27;EURE;Cultures fourragères;497,59;159,03;61,39;0
2010;HAUTE-NORMANDIE;27;EURE;Fruits;13,5;123,51;28,5;0
2010;HAUTE-NORMANDIE;27;EURE;Légumes frais;34,74;4,45;10,35;0
2010;HAUTE-NORMANDIE;27;EURE;Légumes secs;s;s;s;s
2010;HAUTE-NORMANDIE;27;EURE;Oléagineux;27,35;48,66;0;0
2010;HAUTE-NORMANDIE;27;EURE;Protéagineux;52,89;63,86;41,98;0
2010;HAUTE-NORMANDIE;27;EURE;STH;632,37;181,25;134,48;0
2010;HAUTE-NORMANDIE;76;SEINE-MARITIME;Autres;34,9;11,66;0,35;0
2010;HAUTE-NORMANDIE;76;SEINE-MARITIME;Céréales;209,75;187,56;68,13;0
2010;HAUTE-NORMANDIE;76;SEINE-MARITIME;Cultures fourragères;435,32;228,12;191,56;0
2010;HAUTE-NORMANDIE;76;SEINE-MARITIME;Fruits;34,34;70,88;20,34;3
2010;HAUTE-NORMANDIE;76;SEINE-MARITIME;Légumes frais;87,36;6,51;0;0
2010;HAUTE-NORMANDIE;76;SEINE-MARITIME;Oléagineux;5,5;16,31;0;0
2010;HAUTE-NORMANDIE;76;SEINE-MARITIME;PPAM;s;s;s;s
2010;HAUTE-NORMANDIE;76;SEINE-MARITIME;Protéagineux;55,46;11,09;33,34;0
2010;HAUTE-NORMANDIE;76;SEINE-MARITIME;STH;807,38;404,44;165,82;0
2010;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Autres;149,72;47,9;20,48;0,15
2010;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Céréales;727,28;300,47;188,12;0
2010;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Cultures fourragères;497,74;129,16;190,27;0
2010;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Fruits;14,1;6,89;15,27;2,23
2010;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Légumes frais;41,63;4,23;11,34;0
2010;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Légumes secs;s;s;s;s
2010;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Oléagineux;76,95;9,46;27,15;0
2010;ILE-DE-FRANCE;77;SEINE-ET-MARNE;PPAM;s;s;s;s
2010;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Protéagineux;186,53;83;112,97;0
2010;ILE-DE-FRANCE;77;SEINE-ET-MARNE;STH;175,86;32,07;64,86;0
2010;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Vigne;s;s;s;s
2010;ILE-DE-FRANCE;78;YVELINES;Autres;110,13;102,69;10,87;0
2010;ILE-DE-FRANCE;78;YVELINES;Céréales;579,1;172,48;19,82;0
2010;ILE-DE-FRANCE;78;YVELINES;Cultures fourragères;36,33;1,97;7,84;0
2010;ILE-DE-FRANCE;78;YVELINES;Fruits;4,9;5,07;16,46;0
2010;ILE-DE-FRANCE;78;YVELINES;Légumes frais;34,24;9,37;5,6;0
2010;ILE-DE-FRANCE;78;YVELINES;Oléagineux;12,11;33,01;0;0
2010;ILE-DE-FRANCE;78;YVELINES;PPAM;0,51;0,16;0;0
2010;ILE-DE-FRANCE;78;YVELINES;Protéagineux;268,02;31,14;0;0
2010;ILE-DE-FRANCE;78;YVELINES;STH;33,85;0;0;0
2010;ILE-DE-FRANCE;91;ESSONNE;Autres;177,97;32,23;23,81;0
2010;ILE-DE-FRANCE;91;ESSONNE;Céréales;502,99;57,82;131,63;0
2010;ILE-DE-FRANCE;91;ESSONNE;Cultures fourragères;95,69;115,74;13,69;0
2010;ILE-DE-FRANCE;91;ESSONNE;Fruits;0,9;0,02;0,2;0
2010;ILE-DE-FRANCE;91;ESSONNE;Légumes frais;48,97;2,61;5,57;0
2010;ILE-DE-FRANCE;91;ESSONNE;Légumes secs;s;s;s;s
2010;ILE-DE-FRANCE;91;ESSONNE;Oléagineux;10,65;0;0,55;0
2010;ILE-DE-FRANCE;91;ESSONNE;PPAM;11,82;0,37;0;0
2010;ILE-DE-FRANCE;91;ESSONNE;Protéagineux;84,49;6,93;75,84;0
2010;ILE-DE-FRANCE;91;ESSONNE;STH;23,25;26,94;0;0
2010;ILE-DE-FRANCE;93;SEINE-SAINT-DENIS;Légumes frais;s;s;s;s
2010;ILE-DE-FRANCE;93;SEINE-SAINT-DENIS;PPAM;s;s;s;s
2010;ILE-DE-FRANCE;94;VAL-DE-MARNE;Autres;0;2,35;0,28;0
2010;ILE-DE-FRANCE;94;VAL-DE-MARNE;Céréales;s;s;s;s
2010;ILE-DE-FRANCE;94;VAL-DE-MARNE;Cultures fourragères;s;s;s;s
2010;ILE-DE-FRANCE;94;VAL-DE-MARNE;Fruits;s;s;s;s
2010;ILE-DE-FRANCE;94;VAL-DE-MARNE;Légumes frais;s;s;s;s
2010;ILE-DE-FRANCE;94;VAL-DE-MARNE;STH;s;s;s;s
2010;ILE-DE-FRANCE;94;VAL-DE-MARNE;Vigne;s;s;s;s
2010;ILE-DE-FRANCE;95;VAL-D'OISE;Autres;121,15;0;0;0
2010;ILE-DE-FRANCE;95;VAL-D'OISE;Céréales;123,58;0,2;0;0
2010;ILE-DE-FRANCE;95;VAL-D'OISE;Cultures fourragères;189,17;0;0;0
2010;ILE-DE-FRANCE;95;VAL-D'OISE;Fruits;11,58;0,08;0;0
2010;ILE-DE-FRANCE;95;VAL-D'OISE;Légumes frais;45,02;0,24;0;0
2010;ILE-DE-FRANCE;95;VAL-D'OISE;Légumes secs;s;s;s;s
2010;ILE-DE-FRANCE;95;VAL-D'OISE;Oléagineux;s;s;s;s
2010;ILE-DE-FRANCE;95;VAL-D'OISE;PPAM;s;s;s;s
2010;ILE-DE-FRANCE;95;VAL-D'OISE;Protéagineux;s;s;s;s
2010;ILE-DE-FRANCE;95;VAL-D'OISE;STH;24,43;0;0;0
2010;ILE-DE-FRANCE;95;VAL-D'OISE;Vigne;s;s;s;s
2010;LANGUEDOC-ROUSSILLON;11;AUDE;Autres;2071,16;732,6;176,83;32,7
2010;LANGUEDOC-ROUSSILLON;11;AUDE;Céréales;617,66;180,58;183,22;0
2010;LANGUEDOC-ROUSSILLON;11;AUDE;Cultures fourragères;1706,05;794,11;366,77;7,95
2010;LANGUEDOC-ROUSSILLON;11;AUDE;Fruits;92,81;60,01;40,56;6,01
2010;LANGUEDOC-ROUSSILLON;11;AUDE;Légumes frais;71,94;5,41;8,53;0
2010;LANGUEDOC-ROUSSILLON;11;AUDE;Légumes secs;115,65;0;1,97;0
2010;LANGUEDOC-ROUSSILLON;11;AUDE;Oléagineux;141,3;63,23;37,89;0
2010;LANGUEDOC-ROUSSILLON;11;AUDE;PPAM;31,07;3;1,23;0
2010;LANGUEDOC-ROUSSILLON;11;AUDE;Protéagineux;82,88;55,24;25,04;0
2010;LANGUEDOC-ROUSSILLON;11;AUDE;STH;7886,9;677,54;297,32;0
2010;LANGUEDOC-ROUSSILLON;11;AUDE;Vigne;1231,09;1036,92;629,92;459,22
2010;LANGUEDOC-ROUSSILLON;30;GARD;Autres;2107,26;209,07;451,31;16,21
2010;LANGUEDOC-ROUSSILLON;30;GARD;Céréales;981,93;262,24;84,89;0
2010;LANGUEDOC-ROUSSILLON;30;GARD;Cultures fourragères;608,44;230,07;322,64;0
2010;LANGUEDOC-ROUSSILLON;30;GARD;Fruits;343,99;163,9;136,48;74,01
2010;LANGUEDOC-ROUSSILLON;30;GARD;Légumes frais;313,56;40,65;24,09;0
2010;LANGUEDOC-ROUSSILLON;30;GARD;Légumes secs;21,3;0;0;0
2010;LANGUEDOC-ROUSSILLON;30;GARD;Oléagineux;72,86;46,36;12,73;0
2010;LANGUEDOC-ROUSSILLON;30;GARD;PPAM;50,28;5,34;6,17;0
2010;LANGUEDOC-ROUSSILLON;30;GARD;Protéagineux;12,09;0;2,55;0
2010;LANGUEDOC-ROUSSILLON;30;GARD;STH;2353,12;245,97;221,15;0
2010;LANGUEDOC-ROUSSILLON;30;GARD;Vigne;1893,5;948,57;2312,1;527,78
2010;LANGUEDOC-ROUSSILLON;34;HERAULT;Autres;2081,71;627,2;262,79;32,33
2010;LANGUEDOC-ROUSSILLON;34;HERAULT;Céréales;115,5;102,6;76,12;0
2010;LANGUEDOC-ROUSSILLON;34;HERAULT;Cultures fourragères;292,72;299,36;58,86;0
2010;LANGUEDOC-ROUSSILLON;34;HERAULT;Fruits;128,69;78,4;55,81;24,02
2010;LANGUEDOC-ROUSSILLON;34;HERAULT;Légumes frais;104,37;21,45;16,84;0
2010;LANGUEDOC-ROUSSILLON;34;HERAULT;Légumes secs;2,11;1,46;2,01;0
2010;LANGUEDOC-ROUSSILLON;34;HERAULT;Oléagineux;s;s;s;s
2010;LANGUEDOC-ROUSSILLON;34;HERAULT;PPAM;57,41;1;3,19;0
2010;LANGUEDOC-ROUSSILLON;34;HERAULT;Protéagineux;9,9;0;2,98;0
2010;LANGUEDOC-ROUSSILLON;34;HERAULT;STH;3825,29;1281,02;1,94;0
2010;LANGUEDOC-ROUSSILLON;34;HERAULT;Vigne;1988,32;1335,22;1168,77;599
2010;LANGUEDOC-ROUSSILLON;48;LOZERE;Autres;2998,77;334,7;689,98;0
2010;LANGUEDOC-ROUSSILLON;48;LOZERE;Céréales;354,95;101,36;264,57;0
2010;LANGUEDOC-ROUSSILLON;48;LOZERE;Cultures fourragères;1322,86;348,27;342,09;0
2010;LANGUEDOC-ROUSSILLON;48;LOZERE;Fruits;253,71;15,4;2,33;12,12
2010;LANGUEDOC-ROUSSILLON;48;LOZERE;Légumes frais;6,32;3,6;0,45;0
